transaction_id,date,company,customer_id,volume_kg,price_per_kg,cost_per_kg,product,region
3762,2024-01-31,Milkand,1237,1788,1.28,0.75,Dairy,East
3763,2024-01-16,Milkand,1544,856,1.19,0.75,Dairy,North
3764,2024-05-16,Milkand,1284,1238,1.24,0.78,Dairy,South
3765,2024-11-24,Milkand,1036,1460,1.38,0.78,Dairy,East
3766,2024-06-14,Milkand,1102,2721,1.17,0.73,Dairy,East
3767,2024-11-05,Milkand,1722,2828,1.16,0.73,Dairy,East
3768,2024-04-09,Milkand,1429,1265,1.16,0.76,Dairy,East
3769,2024-04-18,Milkand,1791,1608,1.2,0.72,Dairy,North
3770,2024-12-08,Milkand,1653,1561,1.37,0.72,Dairy,South
3771,2024-06-21,Milkand,1238,2235,1.21,0.66,Dairy,North
3772,2024-08-24,Milkand,1740,562,1.22,0.7,Dairy,North
3773,2024-06-10,Milkand,1644,580,1.27,0.79,Dairy,South
3774,2024-08-03,Milkand,1124,922,1.25,0.8,Dairy,North
3775,2024-09-20,Milkand,1564,623,1.33,0.75,Dairy,South
3776,2024-09-19,Milkand,1599,2358,1.32,0.79,Dairy,West
3777,2024-10-18,Milkand,1609,343,1.28,0.64,Dairy,East
3778,2024-09-30,Milkand,1881,338,1.23,0.77,Dairy,West
3779,2024-01-03,Milkand,1606,1320,1.33,0.68,Dairy,East
3780,2024-01-28,Milkand,1925,868,1.19,0.71,Dairy,East
3781,2024-11-21,Milkand,1187,334,1.18,0.78,Dairy,North
3782,2024-05-28,Milkand,1887,2334,1.22,0.79,Dairy,East
3783,2024-01-28,Milkand,1255,2860,1.34,0.65,Dairy,East
3784,2024-11-05,Milkand,1584,596,1.18,0.67,Dairy,East
3785,2024-03-05,Milkand,1986,1619,1.2,0.72,Dairy,West
3786,2024-12-21,Milkand,1923,2003,1.26,0.66,Dairy,West
3787,2024-01-21,Milkand,1873,2334,1.25,0.73,Dairy,East
3788,2024-09-08,Milkand,1793,1734,1.22,0.79,Dairy,West
3789,2024-08-22,Milkand,1529,1035,1.29,0.67,Dairy,East
3790,2024-08-14,Milkand,1675,1368,1.21,0.85,Dairy,South
3791,2024-01-13,Milkand,1391,2460,1.33,0.74,Dairy,East
3792,2024-11-08,Milkand,1657,918,1.27,0.77,Dairy,West
3793,2024-02-18,Milkand,1467,121,1.33,0.7,Dairy,East
3794,2024-04-27,Milkand,1825,2215,1.19,0.8,Dairy,West
3795,2024-02-23,Milkand,1252,2539,1.24,0.76,Dairy,North
3796,2024-05-17,Milkand,1671,1188,1.1,0.76,Dairy,South
3797,2024-02-22,Milkand,1860,1927,1.36,0.77,Dairy,South
3798,2024-02-13,Milkand,1560,2090,1.43,0.69,Dairy,South
3799,2024-10-29,Milkand,1175,828,1.23,0.77,Dairy,North
3800,2024-02-22,Milkand,1465,2688,1.28,0.79,Dairy,West
3801,2024-03-14,Milkand,1838,2715,1.26,0.67,Dairy,East
3802,2024-02-15,Milkand,1576,1973,1.15,0.74,Dairy,North
3803,2024-01-13,Milkand,1987,311,1.35,0.73,Dairy,North
3804,2024-06-13,Milkand,1288,1873,1.23,0.75,Dairy,East
3805,2024-04-11,Milkand,1049,299,1.09,0.79,Dairy,West
3806,2024-10-06,Milkand,1003,1086,1.19,0.79,Dairy,North
3807,2024-09-14,Milkand,1630,277,1.14,0.75,Dairy,South
3808,2024-12-02,Milkand,1851,1546,1.26,0.8,Dairy,North
3809,2024-12-21,Milkand,1884,1030,1.26,0.68,Dairy,North
3810,2024-05-17,Milkand,1499,2136,1.34,0.76,Dairy,East
3811,2024-06-11,Milkand,1675,1585,1.4,0.65,Dairy,West
3812,2024-04-20,Milkand,1222,2191,1.4,0.73,Dairy,West
3813,2024-04-11,Milkand,1869,1554,1.17,0.77,Dairy,East
3814,2024-01-17,Milkand,1667,267,1.3,0.79,Dairy,North
3815,2024-09-24,Milkand,1898,2434,1.31,0.76,Dairy,South
3816,2024-06-30,Milkand,1261,2856,1.21,0.83,Dairy,South
3817,2024-01-24,Milkand,1684,2484,1.27,0.76,Dairy,South
3818,2024-01-29,Milkand,1534,685,1.28,0.66,Dairy,East
3819,2024-06-19,Milkand,1902,2015,1.21,0.64,Dairy,North
3820,2024-08-15,Milkand,1375,2330,1.35,0.7,Dairy,West
3821,2024-07-06,Milkand,1060,115,1.27,0.7,Dairy,North
3822,2024-12-11,Milkand,1355,1703,1.24,0.75,Dairy,South
3823,2024-08-17,Milkand,1832,936,1.15,0.72,Dairy,North
3824,2024-11-16,Milkand,1645,2257,1.34,0.7,Dairy,South
3825,2024-12-05,Milkand,1023,1676,1.26,0.72,Dairy,South
3826,2024-04-28,Milkand,1292,405,1.26,0.73,Dairy,East
3827,2024-06-04,Milkand,1556,2153,1.18,0.71,Dairy,South
3828,2024-09-28,Milkand,1690,2990,1.32,0.75,Dairy,West
3829,2024-06-23,Milkand,1355,1816,1.16,0.8,Dairy,East
3830,2024-04-13,Milkand,1983,460,1.07,0.72,Dairy,West
3831,2024-04-01,Milkand,1869,1308,1.19,0.75,Dairy,North
3832,2024-07-04,Milkand,1940,1958,1.28,0.85,Dairy,North
3833,2024-10-09,Milkand,1574,2803,1.28,0.76,Dairy,West
3834,2024-06-29,Milkand,1028,2071,1.26,0.8,Dairy,East
3835,2024-06-18,Milkand,1356,1223,1.24,0.73,Dairy,South
3836,2024-07-05,Milkand,1364,1213,1.26,0.81,Dairy,South
3837,2024-06-23,Milkand,1607,1083,1.48,0.71,Dairy,East
3838,2024-08-09,Milkand,1408,1369,1.27,0.78,Dairy,North
3839,2024-08-20,Milkand,1265,2871,1.22,0.8,Dairy,West
3840,2024-06-10,Milkand,1290,2262,1.24,0.83,Dairy,South
3841,2024-05-13,Milkand,1566,2423,1.23,0.76,Dairy,South
3842,2024-08-11,Milkand,1152,2227,1.26,0.74,Dairy,West
3843,2024-06-01,Milkand,1218,278,1.18,0.68,Dairy,East
3844,2024-02-02,Milkand,1172,660,1.31,0.75,Dairy,West
3845,2024-02-24,Milkand,1607,2656,1.27,0.79,Dairy,West
3846,2024-01-07,Milkand,1634,2407,1.19,0.78,Dairy,West
3847,2024-08-31,Milkand,1011,1909,1.33,0.75,Dairy,South
3848,2024-11-08,Milkand,1515,391,1.1,0.77,Dairy,North
3849,2024-05-05,Milkand,1361,390,1.42,0.83,Dairy,North
3850,2024-01-12,Milkand,1857,641,1.4,0.78,Dairy,East
3851,2024-01-16,Milkand,1578,2009,1.39,0.74,Dairy,North
3852,2024-07-26,Milkand,1656,2911,1.21,0.75,Dairy,South
3853,2024-02-12,Milkand,1968,693,1.27,0.78,Dairy,East
3854,2024-05-14,Milkand,1476,1528,1.2,0.78,Dairy,West
3855,2024-08-15,Milkand,1576,1047,1.28,0.86,Dairy,North
3856,2024-04-20,Milkand,1081,2627,1.25,0.83,Dairy,North
3857,2024-11-02,Milkand,1616,1448,1.21,0.7,Dairy,North
3858,2024-06-08,Milkand,1692,480,1.21,0.72,Dairy,North
3859,2024-11-26,Milkand,1339,1804,1.26,0.81,Dairy,West
3860,2024-09-20,Milkand,1440,409,1.48,0.71,Dairy,North
3861,2024-08-12,Milkand,1616,1793,1.35,0.76,Dairy,East
3862,2024-08-04,Milkand,1225,1598,1.26,0.83,Dairy,North
3863,2024-02-14,Milkand,1370,2994,1.24,0.77,Dairy,North
3864,2024-08-01,Milkand,1027,2572,1.3,0.8,Dairy,North
3865,2024-02-28,Milkand,1994,1265,1.2,0.76,Dairy,North
3866,2024-05-11,Milkand,1015,760,1.23,0.75,Dairy,North
3867,2024-04-13,Milkand,1276,2373,1.09,0.66,Dairy,North
3868,2024-07-13,Milkand,1332,1597,1.26,0.76,Dairy,West
3869,2024-06-05,Milkand,1482,2172,1.26,0.72,Dairy,North
3870,2024-04-07,Milkand,1809,2242,1.21,0.82,Dairy,North
3871,2024-08-13,Milkand,1565,2655,1.29,0.62,Dairy,South
3872,2024-07-23,Milkand,1287,664,1.26,0.72,Dairy,West
3873,2024-03-19,Milkand,1113,1705,1.21,0.82,Dairy,North
3874,2024-05-03,Milkand,1037,1299,1.32,0.85,Dairy,East
3875,2024-08-05,Milkand,1453,743,1.24,0.81,Dairy,North
3876,2024-01-04,Milkand,1881,1531,1.17,0.78,Dairy,South
3877,2024-03-30,Milkand,1741,2637,1.11,0.66,Dairy,East
3878,2024-04-13,Milkand,1165,2050,1.36,0.7,Dairy,West
3879,2024-04-28,Milkand,1693,558,1.26,0.8,Dairy,South
3880,2024-05-12,Milkand,1955,437,1.26,0.69,Dairy,South
3881,2024-11-07,Milkand,1204,1454,1.25,0.74,Dairy,East
3882,2024-04-05,Milkand,1877,2113,1.35,0.73,Dairy,South
3883,2024-11-26,Milkand,1244,444,1.26,0.77,Dairy,North
3884,2024-05-22,Milkand,1870,675,1.37,0.78,Dairy,East
3885,2024-10-14,Milkand,1332,1670,1.26,0.62,Dairy,West
3886,2024-01-28,Milkand,1942,1647,1.04,0.76,Dairy,West
3887,2024-10-04,Milkand,1395,1042,1.35,0.72,Dairy,East
3888,2024-08-20,Milkand,1820,445,1.28,0.78,Dairy,South
3889,2024-01-17,Milkand,1506,424,1.21,0.66,Dairy,East
3890,2024-02-28,Milkand,1928,2614,1.23,0.8,Dairy,West
3891,2024-03-30,Milkand,1923,2238,1.23,0.71,Dairy,North
3892,2024-07-17,Milkand,1120,393,1.15,0.73,Dairy,West
3893,2024-12-27,Milkand,1258,623,1.32,0.83,Dairy,East
3894,2024-01-26,Milkand,1721,2997,1.21,0.74,Dairy,South
3895,2024-01-25,Milkand,1409,358,1.18,0.8,Dairy,West
3896,2024-10-27,Milkand,1309,1210,1.59,0.75,Dairy,North
3897,2024-12-04,Milkand,1807,1617,1.16,0.83,Dairy,West
3898,2024-09-23,Milkand,1705,2333,1.24,0.77,Dairy,South
3899,2024-06-29,Milkand,1067,2491,1.07,0.78,Dairy,West
3900,2024-12-25,Milkand,1113,920,1.35,0.76,Dairy,North
3901,2024-03-08,Milkand,1219,1992,1.23,0.74,Dairy,East
3902,2024-12-16,Milkand,1219,2888,1.32,0.79,Dairy,North
3903,2024-11-16,Milkand,1472,1639,1.17,0.71,Dairy,South
3904,2024-02-18,Milkand,1729,668,1.12,0.79,Dairy,West
3905,2024-06-23,Milkand,1748,608,1.19,0.8,Dairy,South
3906,2024-02-21,Milkand,1942,1663,1.36,0.78,Dairy,East
3907,2024-04-11,Milkand,1385,2163,1.3,0.7,Dairy,West
3908,2024-08-03,Milkand,1297,624,1.12,0.77,Dairy,East
3909,2024-07-06,Milkand,1929,2347,1.06,0.8,Dairy,East
3910,2024-02-26,Milkand,1605,1307,1.22,0.69,Dairy,West
3911,2024-02-16,Milkand,1252,408,1.34,0.67,Dairy,North
3912,2024-06-07,Milkand,1404,1939,1.19,0.79,Dairy,North
3913,2024-06-22,Milkand,1491,1483,1.34,0.72,Dairy,East
3914,2024-08-29,Milkand,1356,2406,1.26,0.79,Dairy,West
3915,2024-10-08,Milkand,1427,2042,1.39,0.84,Dairy,East
3916,2024-08-28,Milkand,1214,1280,1.2,0.68,Dairy,East
3917,2024-01-05,Milkand,1992,2572,1.25,0.67,Dairy,East
3918,2024-03-24,Milkand,1379,2926,1.2,0.79,Dairy,East
3919,2024-11-03,Milkand,1769,1144,1.33,0.82,Dairy,North
3920,2024-12-26,Milkand,1858,2786,1.3,0.84,Dairy,West
3921,2024-09-04,Milkand,1751,1111,1.11,0.79,Dairy,East
3922,2024-02-23,Milkand,1826,449,1.31,0.74,Dairy,West
3923,2024-06-09,Milkand,1213,1060,1.13,0.75,Dairy,North
3924,2024-08-13,Milkand,1097,537,1.18,0.77,Dairy,South
3925,2024-01-15,Milkand,1527,555,1.31,0.83,Dairy,North
3926,2024-08-11,Milkand,1915,2771,1.15,0.76,Dairy,West
3927,2024-03-01,Milkand,1665,1669,1.22,0.72,Dairy,West
3928,2024-05-01,Milkand,1527,1203,1.31,0.76,Dairy,West
3929,2024-10-03,Milkand,1709,1575,1.28,0.67,Dairy,East
3930,2024-02-15,Milkand,1619,1718,1.28,0.72,Dairy,North
3931,2024-10-20,Milkand,1534,1612,1.31,0.73,Dairy,South
3932,2024-03-02,Milkand,1553,742,1.35,0.73,Dairy,East
3933,2024-03-26,Milkand,1548,491,1.15,0.67,Dairy,South
3934,2024-07-28,Milkand,1327,2721,1.28,0.69,Dairy,East
3935,2024-03-18,Milkand,1901,2180,1.33,0.75,Dairy,South
3936,2024-07-20,Milkand,1164,1020,1.31,0.79,Dairy,East
3937,2024-10-28,Milkand,1115,1723,1.24,0.73,Dairy,South
3938,2024-08-10,Milkand,1149,2045,1.23,0.75,Dairy,West
3939,2024-08-09,Milkand,1517,2557,1.32,0.79,Dairy,South
3940,2024-01-03,Milkand,1031,1214,1.27,0.88,Dairy,South
3941,2024-01-06,Milkand,1656,512,1.34,0.73,Dairy,North
3942,2024-04-02,Milkand,1805,2446,1.26,0.71,Dairy,North
3943,2024-01-08,Milkand,1912,1888,1.22,0.79,Dairy,East
3944,2024-08-22,Milkand,1292,2220,1.11,0.79,Dairy,East
3945,2024-04-17,Milkand,1918,360,1.23,0.68,Dairy,West
3946,2024-06-09,Milkand,1688,2837,1.15,0.69,Dairy,East
3947,2024-07-27,Milkand,1956,2113,1.1,0.68,Dairy,East
3948,2024-08-27,Milkand,1176,1435,1.18,0.71,Dairy,East
3949,2024-11-26,Milkand,1060,1058,1.31,0.79,Dairy,West
3950,2024-11-28,Milkand,1588,1948,1.23,0.77,Dairy,South
3951,2024-02-19,Milkand,1415,2138,1.26,0.76,Dairy,East
3952,2024-01-11,Milkand,1382,2879,1.3,0.7,Dairy,West
3953,2024-12-16,Milkand,1597,2832,1.25,0.7,Dairy,North
3954,2024-06-04,Milkand,1702,1288,1.19,0.75,Dairy,South
3955,2024-03-10,Milkand,1006,2987,1.21,0.75,Dairy,West
3956,2024-06-17,Milkand,1917,434,1.31,0.77,Dairy,South
3957,2024-09-28,Milkand,1084,2879,1.25,0.82,Dairy,North
3958,2024-03-08,Milkand,1773,903,1.05,0.69,Dairy,East
3959,2024-12-20,Milkand,1956,2537,1.22,0.74,Dairy,East
3960,2024-09-08,Milkand,1397,2907,1.29,0.76,Dairy,South
3961,2024-02-17,Milkand,1911,1071,1.26,0.76,Dairy,South
3962,2024-07-02,Milkand,1770,1194,1.17,0.75,Dairy,North
3963,2024-11-15,Milkand,1392,1040,1.19,0.75,Dairy,East
3964,2024-07-05,Milkand,1046,1002,1.09,0.76,Dairy,East
3965,2024-03-30,Milkand,1340,1368,1.29,0.78,Dairy,East
3966,2024-11-27,Milkand,1497,123,1.3,0.71,Dairy,North
3967,2024-05-18,Milkand,1605,656,1.24,0.77,Dairy,North
3968,2024-12-22,Milkand,1477,2848,1.22,0.78,Dairy,North
3969,2024-03-29,Milkand,1425,2550,1.16,0.76,Dairy,South
3970,2024-09-30,Milkand,1425,1496,1.28,0.83,Dairy,West
3971,2024-01-19,Milkand,1735,2588,1.12,0.76,Dairy,North
3972,2024-11-06,Milkand,1790,1976,1.31,0.77,Dairy,West
3973,2024-12-23,Milkand,1514,1857,1.3,0.7,Dairy,North
3974,2024-06-02,Milkand,1128,981,1.34,0.8,Dairy,East
3975,2024-09-16,Milkand,1834,1978,1.25,0.85,Dairy,West
3976,2024-04-17,Milkand,1248,1342,1.21,0.76,Dairy,West
3977,2024-10-11,Milkand,1740,2632,1.28,0.65,Dairy,East
3978,2024-02-28,Milkand,1838,1341,1.31,0.8,Dairy,North
3979,2024-05-04,Milkand,1130,2178,1.16,0.82,Dairy,South
3980,2024-12-19,Milkand,1739,2469,1.24,0.76,Dairy,North
3981,2024-09-29,Milkand,1688,1373,1.27,0.72,Dairy,South
3982,2024-04-16,Milkand,1322,665,1.29,0.81,Dairy,South
3983,2024-10-25,Milkand,1822,2157,1.22,0.81,Dairy,East
3984,2024-09-01,Milkand,1899,777,1.3,0.76,Dairy,East
3985,2024-12-01,Milkand,1542,950,1.17,0.81,Dairy,South
3986,2024-09-03,Milkand,1065,384,1.41,0.71,Dairy,West
3987,2024-01-08,Milkand,1717,2300,1.2,0.81,Dairy,North
3988,2024-05-20,Milkand,1100,1652,1.28,0.76,Dairy,West
3989,2024-12-27,Milkand,1831,470,1.21,0.73,Dairy,North
3990,2024-01-08,Milkand,1030,2448,1.26,0.76,Dairy,South
3991,2024-12-17,Milkand,1884,1940,1.16,0.79,Dairy,West
3992,2024-04-03,Milkand,1190,1978,1.34,0.77,Dairy,South
3993,2024-11-16,Milkand,1577,2293,1.18,0.84,Dairy,West
3994,2024-02-08,Milkand,1414,1710,1.26,0.81,Dairy,South
3995,2024-03-21,Milkand,1814,2849,1.24,0.69,Dairy,West
3996,2024-07-05,Milkand,1746,240,1.19,0.8,Dairy,West
3997,2024-03-24,Milkand,1789,2231,1.05,0.8,Dairy,West
3998,2024-03-28,Milkand,1713,1229,1.33,0.78,Dairy,North
3999,2024-08-29,Milkand,1499,1727,1.26,0.7,Dairy,North
4000,2024-12-07,Milkand,1861,1478,1.11,0.81,Dairy,East
4001,2024-04-02,Milkand,1736,2168,1.1,0.76,Dairy,West
4002,2024-03-26,Milkand,1594,1344,1.22,0.7,Dairy,South
4003,2024-02-13,Milkand,1045,1210,1.24,0.77,Dairy,South
4004,2024-05-16,Milkand,1088,1815,1.23,0.81,Dairy,West
4005,2024-03-14,Milkand,1697,552,1.37,0.71,Dairy,East
4006,2024-02-05,Milkand,1374,441,1.12,0.71,Dairy,West
4007,2024-04-10,Milkand,1700,492,1.27,0.79,Dairy,North
4008,2024-06-04,Milkand,1245,1475,1.3,0.77,Dairy,South
4009,2024-09-11,Milkand,1557,1369,1.3,0.79,Dairy,East
4010,2024-06-19,Milkand,1256,1809,1.32,0.75,Dairy,East
4011,2024-08-03,Milkand,1351,1070,1.26,0.88,Dairy,South
4012,2024-06-18,Milkand,1920,1706,1.27,0.73,Dairy,North
4013,2024-09-08,Milkand,1572,2305,1.22,0.78,Dairy,South
4014,2024-12-25,Milkand,1104,2958,1.13,0.73,Dairy,South
4015,2024-11-17,Milkand,1336,798,1.28,0.68,Dairy,West
4016,2024-02-24,Milkand,1525,265,1.22,0.74,Dairy,West
4017,2024-03-31,Milkand,1300,2181,1.19,0.74,Dairy,North
4018,2024-10-04,Milkand,1076,354,1.28,0.84,Dairy,South
4019,2024-04-10,Milkand,1510,401,1.29,0.77,Dairy,West
4020,2024-06-03,Milkand,1229,2367,1.19,0.71,Dairy,North
4021,2024-12-14,Milkand,1678,1034,1.27,0.75,Dairy,South
4022,2024-12-29,Milkand,1577,2656,1.24,0.71,Dairy,East
4023,2024-05-20,Milkand,1031,1605,1.27,0.74,Dairy,East
4024,2024-06-21,Milkand,1607,1356,1.35,0.8,Dairy,East
4025,2024-01-10,Milkand,1057,1052,1.29,0.77,Dairy,North
4026,2024-08-15,Milkand,1103,2362,1.28,0.67,Dairy,East
4027,2024-09-21,Milkand,1311,344,1.18,0.71,Dairy,East
4028,2024-09-04,Milkand,1645,2167,1.19,0.71,Dairy,South
4029,2024-09-03,Milkand,1728,309,1.29,0.72,Dairy,North
4030,2024-06-03,Milkand,1066,525,1.12,0.76,Dairy,North
4031,2024-02-03,Milkand,1977,1080,1.22,0.8,Dairy,East
4032,2024-05-08,Milkand,1689,2219,1.19,0.73,Dairy,North
4033,2024-06-08,Milkand,1373,277,1.24,0.72,Dairy,South
4034,2024-03-29,Milkand,1758,1646,1.23,0.79,Dairy,South
4035,2024-04-02,Milkand,1805,1998,1.26,0.77,Dairy,East
4036,2024-11-22,Milkand,1234,2134,1.29,0.72,Dairy,South
4037,2024-08-28,Milkand,1642,398,1.33,0.73,Dairy,South
4038,2024-11-18,Milkand,1111,2413,1.33,0.74,Dairy,South
4039,2024-04-26,Milkand,1388,2667,1.23,0.81,Dairy,North
4040,2024-04-03,Milkand,1407,374,1.2,0.77,Dairy,West
4041,2024-06-11,Milkand,1053,1828,1.19,0.84,Dairy,East
4042,2024-04-08,Milkand,1801,1946,1.22,0.78,Dairy,West
4043,2024-04-22,Milkand,1238,1894,1.17,0.71,Dairy,North
4044,2024-12-24,Milkand,1751,152,1.29,0.67,Dairy,East
4045,2024-03-31,Milkand,1294,2959,1.33,0.72,Dairy,South
4046,2024-12-11,Milkand,1111,1945,1.13,0.67,Dairy,South
4047,2024-07-24,Milkand,1087,1523,1.25,0.71,Dairy,North
4048,2024-01-17,Milkand,1739,1537,1.37,0.75,Dairy,West
4049,2024-09-30,Milkand,1475,1727,1.13,0.69,Dairy,West
4050,2024-06-21,Milkand,1303,2047,1.37,0.79,Dairy,South
4051,2024-04-25,Milkand,1304,588,1.18,0.72,Dairy,West
4052,2024-12-14,Milkand,1289,2649,1.2,0.79,Dairy,South
4053,2024-06-29,Milkand,1207,2454,1.3,0.7,Dairy,East
4054,2024-03-31,Milkand,1867,516,1.29,0.79,Dairy,East
4055,2024-03-22,Milkand,1902,2656,1.24,0.72,Dairy,East
4056,2024-11-19,Milkand,1785,1020,1.19,0.74,Dairy,North
4057,2024-04-23,Milkand,1581,1653,1.15,0.72,Dairy,South
4058,2024-09-13,Milkand,1369,2785,1.24,0.74,Dairy,West
4059,2024-02-27,Milkand,1219,765,1.23,0.78,Dairy,West
4060,2024-06-02,Milkand,1230,105,1.19,0.68,Dairy,South
4061,2024-12-30,Milkand,1801,2569,1.23,0.86,Dairy,East
4062,2024-04-25,Milkand,1818,1574,1.27,0.86,Dairy,North
4063,2024-12-08,Milkand,1872,2537,1.34,0.72,Dairy,South
4064,2024-09-22,Milkand,1348,2481,1.27,0.8,Dairy,North
4065,2024-11-10,Milkand,1254,1571,1.24,0.69,Dairy,South
4066,2024-07-21,Milkand,1451,437,1.18,0.67,Dairy,East
4067,2024-02-10,Milkand,1141,2995,1.19,0.85,Dairy,West
4068,2024-04-14,Milkand,1068,368,1.27,0.79,Dairy,East
4069,2024-07-11,Milkand,1088,2212,1.27,0.76,Dairy,East
4070,2024-10-04,Milkand,1870,2825,1.23,0.79,Dairy,South
4071,2024-12-19,Milkand,1135,1187,1.32,0.72,Dairy,North
4072,2024-08-24,Milkand,1654,1393,1.25,0.76,Dairy,South
4073,2024-08-08,Milkand,1850,756,1.21,0.76,Dairy,East
4074,2024-03-08,Milkand,1698,1500,1.2,0.68,Dairy,North
4075,2024-07-15,Milkand,1522,1968,1.19,0.81,Dairy,North
4076,2024-09-12,Milkand,1659,2928,1.29,0.73,Dairy,East
4077,2024-05-18,Milkand,1950,2476,1.2,0.69,Dairy,North
4078,2024-11-07,Milkand,1803,2665,1.26,0.83,Dairy,South
4079,2024-05-28,Milkand,1849,1756,1.18,0.81,Dairy,West
4080,2024-04-08,Milkand,1909,961,1.24,0.74,Dairy,West
4081,2024-03-16,Milkand,1441,2568,1.25,0.69,Dairy,North
4082,2024-10-08,Milkand,1037,1436,1.44,0.78,Dairy,North
4083,2024-04-18,Milkand,1856,2456,1.15,0.75,Dairy,North
4084,2024-07-06,Milkand,1207,2961,1.31,0.86,Dairy,North
4085,2024-07-17,Milkand,1209,2993,1.19,0.82,Dairy,South
4086,2024-10-29,Milkand,1512,1767,1.36,0.73,Dairy,South
4087,2024-11-22,Milkand,1359,1925,1.19,0.82,Dairy,North
4088,2024-06-02,Milkand,1576,1312,1.33,0.82,Dairy,South
4089,2024-02-09,Milkand,1000,2868,1.27,0.66,Dairy,East
4090,2024-05-12,Milkand,1754,1165,1.14,0.78,Dairy,East
4091,2024-05-11,Milkand,1980,2737,1.27,0.81,Dairy,South
4092,2024-10-05,Milkand,1380,419,1.29,0.73,Dairy,South
4093,2024-12-27,Milkand,1827,1780,1.3,0.69,Dairy,East
4094,2024-03-24,Milkand,1536,544,1.23,0.9,Dairy,West
4095,2024-08-29,Milkand,1858,1497,1.46,0.83,Dairy,South
4096,2024-04-25,Milkand,1393,385,1.41,0.76,Dairy,South
4097,2024-04-18,Milkand,1049,2318,1.28,0.64,Dairy,East
4098,2024-08-08,Milkand,1395,2410,1.14,0.73,Dairy,West
4099,2024-02-10,Milkand,1859,1927,1.17,0.85,Dairy,West
4100,2024-05-26,Milkand,1752,2289,1.23,0.82,Dairy,North
4101,2024-04-21,Milkand,1031,1563,1.24,0.74,Dairy,South
4102,2024-04-12,Milkand,1544,2775,1.18,0.73,Dairy,West
4103,2024-02-15,Milkand,1711,692,1.21,0.83,Dairy,South
4104,2024-11-19,Milkand,1233,515,1.09,0.74,Dairy,South
4105,2024-09-27,Milkand,1025,2172,1.08,0.75,Dairy,East
4106,2024-07-13,Milkand,1553,2774,1.25,0.77,Dairy,East
4107,2024-10-06,Milkand,1433,193,1.38,0.78,Dairy,West
4108,2024-10-09,Milkand,1060,2452,1.13,0.7,Dairy,East
4109,2024-02-09,Milkand,1552,2332,1.23,0.78,Dairy,South
4110,2024-07-07,Milkand,1440,2430,1.25,0.7,Dairy,North
4111,2024-06-12,Milkand,1129,1278,1.28,0.82,Dairy,West
4112,2024-01-24,Milkand,1866,785,1.21,0.74,Dairy,South
4113,2024-01-24,Milkand,1353,962,1.16,0.77,Dairy,East
4114,2024-01-04,Milkand,1197,784,1.3,0.61,Dairy,East
4115,2024-11-18,Milkand,1798,2813,1.09,0.79,Dairy,East
4116,2024-10-16,Milkand,1662,1137,1.28,0.8,Dairy,East
4117,2024-06-29,Milkand,1715,2963,1.19,0.73,Dairy,South
4118,2024-09-04,Milkand,1693,440,1.27,0.68,Dairy,East
4119,2024-04-25,Milkand,1370,703,1.34,0.68,Dairy,West
4120,2024-10-05,Milkand,1923,1906,1.2,0.75,Dairy,East
4121,2024-12-30,Milkand,1718,833,1.22,0.7,Dairy,West
4122,2024-03-09,Milkand,1146,1596,1.22,0.75,Dairy,West
4123,2024-12-16,Milkand,1715,2966,1.43,0.76,Dairy,South
4124,2024-09-10,Milkand,1497,1231,1.24,0.76,Dairy,West
4125,2024-06-29,Milkand,1047,1454,1.24,0.82,Dairy,South
4126,2024-11-13,Milkand,1769,639,1.24,0.82,Dairy,North
4127,2024-06-17,Milkand,1650,2586,1.36,0.76,Dairy,East
4128,2024-11-08,Milkand,1171,1832,1.2,0.79,Dairy,South
4129,2024-09-05,Milkand,1612,1835,1.31,0.77,Dairy,North
4130,2024-07-06,Milkand,1698,2813,1.19,0.83,Dairy,North
4131,2024-02-23,Milkand,1895,2531,1.18,0.76,Dairy,North
4132,2024-11-21,Milkand,1314,2729,1.28,0.8,Dairy,West
4133,2024-12-22,Milkand,1375,2307,1.35,0.86,Dairy,East
4134,2024-11-08,Milkand,1805,2579,1.22,0.77,Dairy,East
4135,2024-05-17,Milkand,1920,1519,1.22,0.73,Dairy,West
4136,2024-06-16,Milkand,1874,2089,1.3,0.73,Dairy,North
4137,2024-04-12,Milkand,1532,714,1.25,0.72,Dairy,North
4138,2024-03-25,Milkand,1809,587,1.3,0.79,Dairy,West
4139,2024-11-12,Milkand,1419,1312,1.12,0.77,Dairy,East
4140,2024-07-30,Milkand,1904,1541,1.17,0.74,Dairy,East
4141,2024-01-03,Milkand,1395,2490,1.25,0.83,Dairy,East
4142,2024-06-27,Milkand,1521,1484,1.29,0.73,Dairy,South
4143,2024-12-07,Milkand,1186,2256,1.24,0.76,Dairy,East
4144,2024-10-29,Milkand,1644,948,1.26,0.71,Dairy,South
4145,2024-11-27,Milkand,1032,400,1.3,0.75,Dairy,South
4146,2024-02-07,Milkand,1068,1491,1.15,0.71,Dairy,West
4147,2024-08-26,Milkand,1591,1439,1.3,0.75,Dairy,North
4148,2024-06-17,Milkand,1190,804,1.33,0.7,Dairy,North
4149,2024-12-08,Milkand,1100,368,1.22,0.73,Dairy,South
4150,2024-11-09,Milkand,1484,1624,1.18,0.72,Dairy,North
4151,2024-11-01,Milkand,1284,577,1.32,0.72,Dairy,West
